GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US25009253205,"Census Tract 2532.05, Essex County, Massachusetts",1360,168,0.4,0.8,0,2.9,0.7,1.2,1.5,2.2,4.3,2.8,7.3,5.4,3.1,2.2,7.8,3.6,17.1,6.1,57.8,7.9,222115,26055,235169,21136,32.5,(X),(X),(X),(X),(X),1256,166,0.5,0.8,0,3.1,0,3.1,1.7,2.4,3.8,2.6,3.3,2.6,3.7,2.7,7.7,3.7,18.1,6.8,61.1,7.7,233990,17582,247117,19216,(X),(X),32.4,(X),(X),(X),1218,172,0.5,0.9,0,3.2,0,3.2,1.7,2.5,3.1,2.4,3.4,2.7,3.1,2.4,6.4,3.2,18.6,7.1,63.1,7.5,234904,8056,N,N,(X),(X),(X),(X),(X),(X),104,72,0,30.9,0,30.9,9.6,17,0,30.9,9.6,18,54.8,36.1,3.8,7.1,8.7,16.9,13.5,14.4,0,30.9,65185,27797,74687,20771,(X),(X),(X),(X),33.7,(X)
1400000US25009254100,"Census Tract 2541, Essex County, Massachusetts",2583,199,5.1,3.7,2.6,2,1.3,1.5,5.2,2.6,6.1,2.8,12.5,5,5.5,4.1,14.5,5.1,16.2,5.7,31.1,6.4,138438,21482,174173,23067,28.4,(X),(X),(X),(X),(X),1784,205,2.1,2.3,0.6,1,0,2.2,0.6,1,4.2,2.7,9.4,5.1,4.1,5.1,16,6.4,20.3,7.2,42.7,8.5,173056,25872,220563,30545,(X),(X),26.8,(X),(X),(X),1531,215,0,2.6,0.7,1.2,0,2.6,0.7,1.2,3,2.9,8,5.2,4.8,5.9,9.3,4.6,23.7,7.9,49.7,9.4,196477,37529,N,N,(X),(X),(X),(X),(X),(X),799,151,11.8,10.1,7,6,4.1,4.6,15.5,8.4,10.4,8.6,21.7,12,8.4,7.8,11.3,7.2,6.9,6.5,3,3.9,57159,36334,66192,13595,(X),(X),(X),(X),31.9,(X)
1400000US25009254200,"Census Tract 2542, Essex County, Massachusetts",1975,280,5.5,3.2,6.1,3.5,8.2,4.3,7,4.1,2.7,2.4,12.4,5.2,7.8,3.4,9.9,3.7,11.8,4.8,28.7,11.1,100707,30714,167756,49294,25.6,(X),(X),(X),(X),(X),1129,276,6.2,4.7,2.2,3.3,4.8,4.5,0,3.5,3,3.7,8.9,5.8,6.6,4.9,11.3,5.7,11,5.7,46,15.6,164375,82937,236385,69898,(X),(X),23.9,(X),(X),(X),901,274,3.2,2.8,0,4.3,1.1,2.1,0,4.3,0.9,1.4,9.1,7.1,7.5,6,11.3,6.3,10.4,6.8,56.4,16.7,222292,89264,N,N,(X),(X),(X),(X),(X),(X),846,128,5.9,4.2,11.2,6.8,14.1,7,16.3,9,2.4,2.5,19.6,8.7,9.3,4.6,6.6,4.1,12.9,8.1,1.7,2.2,50250,32379,67641,15612,(X),(X),(X),(X),27.9,(X)
1400000US25009254301,"Census Tract 2543.01, Essex County, Massachusetts",1332,158,2.3,2.6,2,2.6,0.6,0.9,0,3,1.4,1.6,6.6,3.7,5.2,2.9,14.3,7,13.4,4.8,54.3,8.6,215833,40680,263992,31368,27.7,(X),(X),(X),(X),(X),1092,130,0.7,1.2,0,3.6,0.7,1.1,0,3.6,1,1.6,5.6,3.5,5.7,3.3,9.3,4.3,13,5.5,63.9,8.5,247287,13336,287580,31273,(X),(X),30.7,(X),(X),(X),1029,132,0,3.8,0,3.8,0.8,1.2,0,3.8,0,3.8,5.1,3.5,6,3.6,8.8,4.2,13,5.6,66.3,8.3,248075,11336,N,N,(X),(X),(X),(X),(X),(X),240,104,9.2,13.7,10.8,14.5,0,15.3,0,15.3,2.9,4.9,11.3,12.9,2.9,5.7,41.7,27,13.3,11.1,7.9,8.9,122837,40597,137414,68610,(X),(X),(X),(X),14.2,(X)
1400000US25009254302,"Census Tract 2543.02, Essex County, Massachusetts",1718,180,0.8,0.9,0.5,0.7,2.9,3.5,2.6,1.9,3.6,2.9,9.7,4.6,11.5,5.3,11.7,4.9,14.9,5.1,41.8,7.3,168750,26149,226958,25375,31.2,(X),(X),(X),(X),(X),1398,171,0.5,0.8,0,2.8,0,2.8,1.6,1.8,3,3.1,6.9,4.6,8.6,4.8,10.6,4.4,18,6.1,50.8,8.5,203750,42776,261605,28565,(X),(X),33,(X),(X),(X),1291,174,0.5,0.9,0,3,0,3,1.8,1.9,3.3,3.3,5.9,3.8,6.1,4.8,9.5,4.4,19.4,6.6,53.5,9.1,225133,47469,N,N,(X),(X),(X),(X),(X),(X),320,92,2.2,3.8,2.5,4,15.6,17.8,6.6,7.2,6.3,7,21.9,13.5,24.4,17,16.6,16.7,1.6,2.9,2.5,4.3,63333,34595,73448,20456,(X),(X),(X),(X),23.1,(X)
1400000US25009254401,"Census Tract 2544.01, Essex County, Massachusetts",1328,119,0.8,1.1,0,3,3,3,1.5,1.7,8.1,6,13.4,6.2,6.2,3.7,17.4,5.4,18,5.8,31.7,6.8,149375,27364,195724,32330,38.2,(X),(X),(X),(X),(X),1068,146,0,3.7,0,3.7,1.9,2,1.9,2.1,7.1,6.8,11.9,6.4,5.6,4.1,18.3,6.6,15.2,6.3,38.2,8.5,165682,32659,204465,32765,(X),(X),39.9,(X),(X),(X),830,118,0,4.7,0,4.7,1.1,1.6,1.1,1.6,4.1,4.8,15.3,7.9,4.3,4.1,16,6.8,16.3,6.8,41.8,9.4,171563,22965,N,N,(X),(X),(X),(X),(X),(X),260,78,3.8,5.8,0,14.2,7.7,12.3,0,14.2,11.9,11.3,19.6,17.5,14.2,13.2,18.1,12.5,19.6,14.2,5,7.6,93304,48599,142601,82838,(X),(X),(X),(X),31.2,(X)
1400000US25009254402,"Census Tract 2544.02, Essex County, Massachusetts",2728,246,0.8,1.2,0,1.5,1.3,1.7,3.3,2.8,6.8,5.4,9.4,3.6,10,4.2,19.6,7,14,6.4,34.8,7.8,147708,30996,169701,17579,23.6,(X),(X),(X),(X),(X),2259,240,0,1.8,0,1.8,1,1.6,3.3,2.9,4.5,5.8,5.2,3.3,8.5,4.9,20.8,8.3,14.7,7.8,42,9.3,174006,25921,188613,21266,(X),(X),26.4,(X),(X),(X),1877,253,0,2.1,0,2.1,0,2.1,2.5,2.6,5.4,6.9,3.9,3,4.8,4.7,17.1,7.8,15.8,8.9,50.5,10.8,201131,34970,N,N,(X),(X),(X),(X),(X),(X),469,145,4.5,7.1,0,8.2,3,5.2,9.4,11.5,17.7,13.5,29.4,14.9,17.7,11.2,7.7,8,10.7,10.2,0,8.2,69188,14516,71410,13797,(X),(X),(X),(X),10.4,(X)
1400000US25009254403,"Census Tract 2544.03, Essex County, Massachusetts",1262,112,0,3.1,1.3,1.5,1.6,1.7,3.3,3.2,3,2.4,7.2,4.7,6.5,3.2,19.4,7,17.2,7.3,40.5,8.4,171071,29126,215172,24000,43.3,(X),(X),(X),(X),(X),1043,128,0,3.8,0.8,1.2,0,3.8,2.4,2.1,2.8,2.6,2.8,2.4,4.5,3.2,21.9,7.9,15.9,6.8,49,8.7,197813,33269,242954,28148,(X),(X),45.6,(X),(X),(X),1022,131,0,3.8,0.8,1.3,0,3.8,1.8,1.8,2.8,2.7,2.8,2.5,4,3.1,22.3,8.1,15.5,6.9,50,8.8,200000,38120,N,N,(X),(X),(X),(X),(X),(X),219,89,0,16.6,3.7,6.5,9.1,9.4,11,16.9,4.1,6.7,25.1,20.1,16,11.3,7.8,9.6,23.3,24.4,0,16.6,70694,25094,81964,25448,(X),(X),(X),(X),32,(X)
1400000US25009260100,"Census Tract 2601, Essex County, Massachusetts",2345,221,11.3,7,11,5.4,12.3,5.5,14.9,6.4,10.6,6.9,15.2,6.2,13.1,7.5,10.3,4.6,0,1.7,1.2,2,37845,16049,52456,10165,32.2,(X),(X),(X),(X),(X),985,216,12.6,9.9,5.6,6,14.4,11.3,22.7,12,13.8,12,6.7,6.9,13.1,12.5,8.1,7.1,0,4,2.9,4.6,31625,13222,54362,20471,(X),(X),38.5,(X),(X),(X),202,133,13.4,20.7,15.8,24,29.2,36.9,8.9,12,5.9,10,4,7.7,15.3,21.1,7.4,11.9,0,17.9,0,17.9,21780,15613,N,N,(X),(X),(X),(X),(X),(X),1360,222,11.8,9.3,15,8.1,15.4,6.8,11.3,7.5,7.1,7.6,17.4,10.1,10.1,6.1,11.8,7.6,0,2.9,0,2.9,31165,21271,47756,9836,(X),(X),(X),(X),22.9,(X)
1400000US25009260200,"Census Tract 2602, Essex County, Massachusetts",1515,198,12.2,5.8,9.6,4.8,12.5,5,8.4,4.3,18.5,6.9,13.3,5,14.7,5.8,4.2,2.7,3.4,3.7,3.3,2.7,42298,7560,56334,11353,41.1,(X),(X),(X),(X),(X),756,138,9.7,8,0,5.1,13.5,7.8,17.2,9,16.7,12,5.4,4.7,20.1,9.2,4.1,3.7,6.7,7.1,6.6,5.6,45326,13606,72835,19542,(X),(X),37.3,(X),(X),(X),262,104,0,14.1,0,14.1,10.7,8.6,0,14.1,25.2,25.2,7.3,9.7,12.6,12.4,11.8,10.3,19.5,18,13,12,76452,62368,N,N,(X),(X),(X),(X),(X),(X),759,148,17.8,9.6,19.2,8.7,14,6.9,8.7,5.3,19.4,7.9,12.9,7.8,3.8,3.6,4.2,4,0,5.1,0,5.1,23295,12071,33101,6601,(X),(X),(X),(X),38.3,(X)
1400000US25009260301,"Census Tract 2603.01, Essex County, Massachusetts",1700,163,4.4,3.8,6.8,3.3,6.4,3.6,2,1.8,11.2,5.4,14.6,4.9,9.3,3.4,26.1,6.9,11.4,4.2,7.8,3.8,83167,25125,102543,13916,38.4,(X),(X),(X),(X),(X),1044,113,0,3.8,0,3.8,5.4,4.4,1.9,2.1,4.2,2.9,13.6,6.6,11,4.6,34.8,8.1,17.6,6.6,11.5,5.9,114125,10908,125313,13764,(X),(X),46.5,(X),(X),(X),838,119,0,4.7,0,4.7,0,4.7,0,4.7,3.6,2.6,12.8,7.3,11,5.1,38.5,9.3,20.3,8.5,13.8,7.1,128289,9427,N,N,(X),(X),(X),(X),(X),(X),656,161,11.4,9.7,17.7,8.6,8.1,6.6,2.1,2.8,22.3,13,16.3,9.4,9,6.5,11.1,12.6,0,5.9,2,2.3,40772,6043,61464,21819,(X),(X),(X),(X),24.2,(X)
1400000US25009260302,"Census Tract 2603.02, Essex County, Massachusetts",1192,141,0.4,0.7,0.3,0.7,4.4,3.6,6.7,4.6,9.1,4.8,16.9,7,7.4,3.8,26.2,6.3,8.6,4.9,19.9,7.6,119118,26168,124638,17278,34.8,(X),(X),(X),(X),(X),937,134,0,4.2,0,4.2,1.2,1.9,5.7,5.2,7.6,5.3,12.7,6.7,7.5,4.7,29.2,7.5,13.6,6.3,22.6,9.1,129525,14158,142338,19514,(X),(X),31.2,(X),(X),(X),746,141,0,5.2,0,5.2,1.5,2.4,3.5,3.3,4.8,3.9,9.8,6.3,7.2,5,30.2,9,17,7.8,26,10.2,141167,15144,N,N,(X),(X),(X),(X),(X),(X),255,98,2,3.3,1.6,3.4,16.5,15.2,10.6,10.9,20.4,15.6,27.1,18.6,7.1,8.1,14.9,11.8,0,14.5,0,14.5,48750,22048,55922,12280,(X),(X),(X),(X),38.4,(X)
1400000US25009260401,"Census Tract 2604.01, Essex County, Massachusetts",1583,203,0,2.5,1.9,1.5,7.8,4.6,4.5,2.4,11.2,4.7,9.7,3.4,19,7.3,29.4,9.9,7.6,3.8,9,4.5,93211,10538,111466,22715,37.5,(X),(X),(X),(X),(X),1054,172,0,3.7,3.1,3.7,5.3,4.9,1.2,1.6,8,5,7.8,3.5,18.7,8.2,32.6,10.6,10.5,5.1,12.7,6.4,105400,17476,130632,34012,(X),(X),43.6,(X),(X),(X),831,162,0,4.7,0,4.7,1.9,2.2,1.6,2.1,5.4,4.4,8.9,4.5,17.7,9.4,36.2,12.3,12.2,6.4,16.1,7.8,122607,17125,N,N,(X),(X),(X),(X),(X),(X),529,180,0,7.3,5.7,4.4,12.7,9.9,11,5.8,17.8,10.2,11.7,7.9,14.9,11.1,24.6,19.2,1.7,2.7,0,7.3,53750,29704,67175,15779,(X),(X),(X),(X),25.3,(X)
1400000US25009260402,"Census Tract 2604.02, Essex County, Massachusetts",2552,225,4.5,3.4,1.5,1.7,2.1,1.5,3.6,2.9,9.9,4.3,12.9,6.3,18.1,5.7,18.8,5.7,15.9,6.1,12.7,5.6,95759,12809,113384,11729,41.5,(X),(X),(X),(X),(X),1832,241,0.7,1.1,2.1,2.4,1.1,1.8,0,2.2,8.5,5,10.4,8.9,18.9,7.3,27.5,9.5,18.2,8,12.4,5.2,116136,15470,126383,14819,(X),(X),40.4,(X),(X),(X),1492,237,0.9,1.4,0,2.6,1.4,2.2,0,2.6,9.5,6.1,11.8,10.7,16.1,7.2,26.9,9.3,19.4,8.6,14,6,122857,29080,N,N,(X),(X),(X),(X),(X),(X),720,173,14.2,11.5,0,5.4,4.6,5,12.6,10.3,13.5,10,19.3,10.1,17.9,9.1,8.9,8.6,6.8,7.2,2.2,3.6,58958,14603,67750,14935,(X),(X),(X),(X),42.5,(X)
1400000US25009260500,"Census Tract 2605, Essex County, Massachusetts",1277,164,2.2,2.9,5.4,4.5,2.1,2.2,6.9,5.2,2.7,2.8,26,9.7,12,5.4,17.1,7.9,11,6.3,14.6,6.5,90302,24809,107839,12880,49,(X),(X),(X),(X),(X),967,126,0.5,0.8,3.5,5.3,0.6,0.9,3,3.3,3.6,3.6,23.4,9.7,11.7,6.2,28,10.2,9.3,6.1,16.3,7.6,101849,12454,119124,14139,(X),(X),53.2,(X),(X),(X),713,125,0,5.5,0,5.5,0.8,1.2,3.5,4.3,2.4,2.7,18.8,10,15.1,8.3,27.8,12.2,11.1,7.9,20.5,9.8,114250,29607,N,N,(X),(X),(X),(X),(X),(X),310,108,7.4,12,11.3,10.7,6.8,8.7,19,17.9,0,12.1,34.2,21.4,12.9,10.9,0,12.1,2.9,4.7,5.5,7.4,52851,28975,57172,16576,(X),(X),(X),(X),36.1,(X)
1400000US25009260600,"Census Tract 2606, Essex County, Massachusetts",1407,216,2.8,3.1,1.5,2.3,4.9,4,3,3.1,16.1,6.9,24.7,10.7,12.4,5.9,25.7,11,7,4.5,2,1.4,66250,21653,79348,7617,57.4,(X),(X),(X),(X),(X),1021,247,3,3.6,2.4,3.8,3,4.7,1.6,1.9,15.2,8.2,19.6,13,21.2,9.2,25.6,11.3,6.4,5.2,2.2,2,83091,14215,81153,9223,(X),(X),55.6,(X),(X),(X),630,224,1.1,1.8,0,6.1,0,6.1,1.1,1.8,15.1,10.1,21.4,20,14.1,9.7,34.1,17.3,9.5,8.5,3.5,3.3,92857,35315,N,N,(X),(X),(X),(X),(X),(X),386,105,2.1,3.4,5.4,7.9,9.8,8,6.7,9.6,24.6,16.1,25.9,18.2,2.3,3.8,14.8,13.7,6.7,7.7,1.6,2.6,54583,17155,62830,12307,(X),(X),(X),(X),50,(X)
1400000US25009260700,"Census Tract 2607, Essex County, Massachusetts",1761,175,5.9,4.1,8.9,4.6,1.8,1.2,7.2,3.9,14.9,5.6,14,6.3,9.8,4.4,18.2,5.5,15.4,7.9,3.9,2.8,64306,22017,84557,11905,44.6,(X),(X),(X),(X),(X),1179,192,2.5,3.8,2.1,3.4,3,2.8,7.5,5.8,16.7,8.3,16.4,8.7,11.5,5.7,15.9,6.4,21.3,11.2,3,2.7,76602,20413,91417,13443,(X),(X),43.3,(X),(X),(X),657,178,0,5.9,0,5.9,0,5.9,4.3,5.4,6.7,5.4,12.8,9.1,11.7,6.7,24.8,10.9,34.4,15.4,5.3,4.8,124125,23246,N,N,(X),(X),(X),(X),(X),(X),582,132,12.7,9.9,22.7,11.5,4,3.2,8.2,5.9,13.9,9.4,13.7,8,3.6,4.2,13.2,8.5,2.1,3.7,5.8,7.3,36000,13639,60349,19587,(X),(X),(X),(X),38,(X)
1400000US25009260800,"Census Tract 2608, Essex County, Massachusetts",1989,266,4.3,2.8,5.8,3,12.6,5,12.5,6.5,15.2,5.7,14.6,5.5,17.7,8.3,12.4,6.7,2.2,2.1,2.8,2.5,49471,20053,64023,8529,50.7,(X),(X),(X),(X),(X),1242,223,12.9,6.1,4.3,3.8,6.4,4.8,14.5,6.8,26.2,10.9,9.1,5.3,17.3,12.3,4.7,4,2.2,2.5,2.5,2.8,39682,12495,54991,9509,(X),(X),47.1,(X),(X),(X),459,198,2.6,3.9,0,8.3,10.2,10,6.5,6.3,9.8,8.9,21.1,14.5,34.9,24.9,6.3,7.4,1.7,2.8,6.8,8,74935,23642,N,N,(X),(X),(X),(X),(X),(X),747,208,1.1,1.7,8.3,5.8,17.1,8.6,13.3,13.4,10.4,6.7,20.3,10,12,7.3,15.1,10.9,2.3,3.8,0,5.2,47337,23308,58132,11332,(X),(X),(X),(X),43.6,(X)
1400000US25009260900,"Census Tract 2609, Essex County, Massachusetts",2145,284,5.8,4.2,5.1,4.2,21.8,11,9.7,5.4,10,5.4,21.4,10.3,7.3,4.1,12.5,5.3,3.4,2.9,3,3.2,46825,17935,60420,9723,44.1,(X),(X),(X),(X),(X),1072,220,5.1,5.9,2.9,4.2,13.1,10.6,7.7,5.6,14.7,10.1,21.9,15.1,14.7,8.8,9.8,5.1,3.9,4.1,6.1,6.2,61098,15777,71146,15384,(X),(X),50,(X),(X),(X),621,199,0,6.2,0,6.2,0,6.2,13.4,9.9,11.9,11.5,24,21.4,16.6,12.2,16.9,8.5,6.8,7.4,10.5,10.2,80804,36944,N,N,(X),(X),(X),(X),(X),(X),1073,291,6.4,6.5,7.3,7.1,30.5,17.1,11.6,8.8,5.3,4.1,23.3,11.8,2.6,3,10.1,6.4,3,3.7,0,3.7,31793,11480,46263,9388,(X),(X),(X),(X),36,(X)
1400000US25009261000,"Census Tract 2610, Essex County, Massachusetts",1544,164,4.9,4.2,2,2.1,3.8,3.6,10.4,5.5,18.4,7.1,14.7,5.8,18.3,7.8,23.8,6.5,1.2,1.6,2.7,1.8,68438,11869,77984,8685,36.8,(X),(X),(X),(X),(X),872,99,2.3,3.3,2.4,2.9,2.1,2.5,5.7,7,15.1,9.5,18.2,7.7,17.3,9,33.8,9.7,0,4.5,3,2.8,78889,12684,89501,13176,(X),(X),36,(X),(X),(X),608,97,3.3,4.7,2.3,3.8,0,6.4,0.7,1.3,5.4,6.3,21.5,10.7,23,12,39.5,12.4,0,6.4,4.3,4,90655,13344,N,N,(X),(X),(X),(X),(X),(X),672,159,8.2,8.7,2.5,2.9,6,7.9,15.3,9.7,25.1,11.7,8.5,7.7,22.2,13.1,10,6.4,0,5.8,2.2,2.4,44107,13711,59907,12228,(X),(X),(X),(X),37.8,(X)
1400000US25009261101,"Census Tract 2611.01, Essex County, Massachusetts",1722,185,2.4,3,0.6,0.9,2.3,1.7,3.1,2.7,13.1,8.4,12.8,5,9.2,4,27.4,6.5,15,5.9,14.1,6.1,107649,6281,127311,17591,46.2,(X),(X),(X),(X),(X),1324,177,3.1,4,0,3,1.5,1.7,2.6,3,12.6,10.6,9.8,5.8,5.8,3.2,31.9,7.7,14.3,5.5,18.4,8,113676,13042,139121,24334,(X),(X),51.5,(X),(X),(X),954,211,0.8,1.4,0,4.1,1,1.6,0,4.1,13.2,13.7,6,4.5,6.7,4.4,31.2,9,17.5,7.2,23.5,10.7,138800,33360,N,N,(X),(X),(X),(X),(X),(X),398,102,0,9.6,2.5,3.9,4.8,5,5,6.5,14.8,9.5,27.1,11.7,18.1,11.9,15.1,11.5,12.6,14,0,9.6,68482,12113,82323,18313,(X),(X),(X),(X),28.6,(X)
1400000US25009261102,"Census Tract 2611.02, Essex County, Massachusetts",1880,158,1,1.5,1.5,1.3,2.9,2.7,5.7,3.6,17.2,5.8,14.1,6.7,25.5,7.8,18.9,6.9,3.4,2.4,9.9,5.1,84522,10033,94495,11315,45.4,(X),(X),(X),(X),(X),1222,202,5.1,6.1,1.1,1.8,4.9,6.2,8.8,5.6,19.8,5.7,10.6,4.7,21.6,8.1,13.4,7.6,4.6,3.4,10.1,6,74167,11273,88147,15571,(X),(X),45,(X),(X),(X),837,145,0,4.7,1.7,2.7,1.6,2.4,3.6,3.9,26.5,8,11,6.8,20.4,8.3,13.9,7.5,6.7,4.9,14.7,8.6,82569,12744,N,N,(X),(X),(X),(X),(X),(X),658,190,0,5.9,2.3,3.7,6.2,6.9,0,5.9,14.1,12.5,18.8,14.1,32.7,15.8,15.2,9.1,2.9,3.4,7.8,9.2,85833,22355,90543,18501,(X),(X),(X),(X),46.2,(X)
1400000US25009262100,"Census Tract 2621, Essex County, Massachusetts",2800,181,0.5,0.8,2,2.4,5.5,2.8,7.6,4,15.1,8.4,12.3,4.3,15.8,5.5,17.9,8,13.6,5.3,9.8,4.1,79909,17781,101766,10305,32,(X),(X),(X),(X),(X),1967,140,7.2,10.6,0,2,1.3,1.6,4.4,3.1,7.5,4.4,13.6,6.2,12.1,6.4,23,10.7,17,7.9,13.9,6.2,105801,25258,117671,18258,(X),(X),36,(X),(X),(X),1550,263,0,2.5,0,2.5,1.7,2,5.5,3.8,6.3,3.8,13.4,6.9,10.6,5.2,24.8,11.6,20,9,17.7,7.4,131667,32171,N,N,(X),(X),(X),(X),(X),(X),833,240,1.6,2.8,6.8,8.2,15.4,8.8,15.2,10.9,16.1,11.2,9.2,6.4,24.5,15.2,5.6,5.7,5.5,5.7,0,4.7,37311,29534,58255,11522,(X),(X),(X),(X),22.6,(X)
1400000US25009263100,"Census Tract 2631, Essex County, Massachusetts",1720,106,0.6,1,0.7,1,1.6,1.5,3.4,2.2,5.4,3.9,9.9,6.4,11.1,4.2,16.8,6,15.6,6.1,34.8,7.9,151500,23072,183885,33652,37,(X),(X),(X),(X),(X),1460,106,0.8,1.1,0,2.7,0.7,1.1,0.7,1,4.2,3.2,13.2,8,9,3.9,15.5,6.5,17.8,7.2,38.3,9.2,161071,24401,199821,40071,(X),(X),32.1,(X),(X),(X),1220,144,0.9,1.3,0,3.2,0,3.2,0.8,1.2,4,3.2,5.8,3.5,8.2,4,14.1,6.1,21.3,8.5,44.8,9.7,183750,28594,N,N,(X),(X),(X),(X),(X),(X),260,92,0,14.2,4.6,6.7,10.8,9.8,18.8,13,12.3,18.3,8.1,8.6,20,14.1,22.3,13.8,3.1,4.7,0,14.2,67045,40679,69929,14356,(X),(X),(X),(X),48.1,(X)
1400000US25009264100,"Census Tract 2641, Essex County, Massachusetts",2460,174,3.5,2.6,2.9,2.8,6.1,3.3,1.6,1.5,6.2,3.7,10.2,4.4,11.6,6,27.2,7.3,8.1,3.9,22.7,8.5,111056,11553,126406,14990,38.6,(X),(X),(X),(X),(X),1787,126,2.5,2.8,0,2.2,4.2,4.4,1.5,1.7,3.5,3.2,9.6,4.3,9.5,4.5,32.4,9.5,11.1,5.4,25.7,10.5,128582,12852,138280,14607,(X),(X),33.5,(X),(X),(X),1544,141,0.8,1.3,0,2.6,4.9,5.1,0,2.6,3,3.3,7.6,3.9,10,5.1,31.7,10.5,12.2,6.1,29.8,11.5,131651,14542,N,N,(X),(X),(X),(X),(X),(X),673,215,5.9,5.7,10.5,10.3,11.1,10,1.9,3.1,13.2,9.2,16,12.5,17.2,17.7,12.2,10,0,5.8,11.7,12.5,65598,30262,87682,37720,(X),(X),(X),(X),49.6,(X)
1400000US25009265101,"Census Tract 2651.01, Essex County, Massachusetts",1513,122,3,2.6,4.2,3.9,3.6,2.3,1.4,1.2,7.4,4.5,13,5.1,17.2,7.4,23.6,5.7,10,4.2,16.5,5.9,100568,26025,117722,12233,37.8,(X),(X),(X),(X),(X),1044,123,2.3,3,0,3.8,1,1.5,3.7,3.6,5.2,3.6,9,5.4,23,9.9,22.9,5.8,13.5,6.4,19.4,7.9,111944,23932,131680,15648,(X),(X),35.7,(X),(X),(X),838,126,0,4.7,0,4.7,0,4.7,0.8,1.3,5.6,4.6,4.9,4.9,24.2,12.2,24.2,6.7,16.8,7.9,23.4,9.5,128026,28690,N,N,(X),(X),(X),(X),(X),(X),469,119,4.5,4.7,13.6,13.4,9.6,7.1,1.5,2.2,12.4,10.9,18.6,9.5,5.1,5,23.2,16.8,5.8,5.6,5.8,8.3,65625,23774,81604,22439,(X),(X),(X),(X),42.4,(X)
1400000US25009265102,"Census Tract 2651.02, Essex County, Massachusetts",1809,214,0,2.2,1.5,1.8,2.7,2.2,7.5,7.8,5.7,3.7,11.2,5.2,10.4,3.9,15.6,5.1,15.5,4,29.8,6.6,138882,16050,159338,19052,34.7,(X),(X),(X),(X),(X),1396,138,0,2.8,0.7,1.1,2.1,2.5,1.9,2.8,3.4,2.6,9.9,5.1,10.8,4.6,19.6,6.5,17.7,4.9,34,6.6,152300,18768,175085,16592,(X),(X),40.1,(X),(X),(X),1239,130,0,3.2,0.8,1.3,2.3,2.8,0,3.2,2.2,2.5,8.2,4,12.2,5.3,19.1,7.2,18.6,5.2,36.6,6.7,161776,16567,N,N,(X),(X),(X),(X),(X),(X),413,197,0,9.2,4.4,7.2,4.6,5.6,26.6,27.7,16,15.5,15.7,12.8,6.5,7.4,2.4,3.8,8,7.3,15.7,20.4,45694,33257,100761,57006,(X),(X),(X),(X),16.2,(X)
